-0.09522542000000008	0.5504854200000002	
-0.3430159190000002	-0.03450808099999996	
-0.1163378	0.2231566000000001	
-0.5470966920000002	-0.2086253079999999	
-0.234732	0.07222580000000005	
-0.9154967100000004	-0.2618052899999998	
-0.02513910000000001	0.1743521000000001	
-0.5584076700000003	-0.2273663299999998	
-0.5377300660000002	-0.1748759339999998	
-0.2851584240000001	-0.05026557599999997	
-0.08944082000000003	0.2068626200000002	
0.03246763699999997	0.3353663630000002	
0.04347614999999996	0.2204378500000001	
-0.4833666000000001	-0.1339953999999998	
0.06594513999999995	0.3279128600000002	
-0.04604653000000007	0.4593745300000002	
-0.4385698940000001	-0.1848221059999999	
-0.2408075400000001	0.3021227400000002	
-0.2601215000000001	-0.01752249999999994	
-0.5111299600000002	-0.1837380399999999	
-0.26970529	0.2606684900000001	
-0.5206852200000001	-0.2605467799999999	
-0.3254388700000001	0.5193658700000003	
-0.1779245	0.1975898200000001	
-0.020887401	-0.01682959899999999	
-0.36337885	-0.1004591499999999	
-0.3872869900000001	-0.08904300999999993	
-0.05494459100000002	0.1969741910000001	
-0.4006306800000001	0.1168046800000001	
-0.6083444400000002	-0.2762695599999998	
0.39689682	0.7212711800000003	
0.05226301089999997	0.2187029891000001	
-0.5293333700000002	-0.2171006299999999	
-0.5839034270000004	-0.2468765729999998	
0.5598271599999998	0.9594488400000004	
0.05371217999999995	0.2119378200000001	
0.03711878999999993	0.4340132100000002	
0.110554865	0.3191611350000001	
-0.6070972320000003	-0.2745847679999998	
-0.21713643	0.06254283000000004	
0.04669679999999993	0.3965152000000002	
-0.19029715	0.1772796900000001	
-0.8312817330000003	-0.4384042669999997	
-0.2503490330000001	-0.05731696699999996	
-0.1702621	0.05565670000000004	
-0.19278109	-0.02567690999999999	
-0.08679873000000003	0.1608675300000001	
-0.04792001000000002	0.1555374100000001	
-0.6158169526000002	-0.2792830473999999	
0.05286284999999995	0.2989711500000001	

-0.6629777018501232	0.5744744181059182	
-0.2036044652169288	-0.06228303532389191	
-1.214622461343957	1.273361870424236	
-2.538467481732886	-0.3216639267590833	
-0.590640075099022	0.6833586764338594	
-2.041048821927983	0.1924061155255536	
-0.4412865029021793	0.7675791549538919	
-5.098107300596496	0.105750721979009	
-4.285330219420209	-0.4584310912260514	
-0.4596215985816068	1.756820985257215	
-0.1694889544875376	-0.03107044026011647	
-1.104062223045165	0.3531047147102749	
-3.159256373976628	-0.2272891856010186	
-4.228530760558752	-0.4674824733440865	
-4.082422771192716	0.01541192679214901	
-2.124165885445087	1.0714590912216	
-1.642337454306628	0.9921890453131757	
-1.355998312302538	1.028917603180792	
-1.962124005872699	-0.1462901578050402	
-1.760664556561423	0.4864404009635939	
-0.4228232605849754	0.7592589129126641	
-0.4217505831381563	0.8440418315413208	
-2.342942396780389	0.889977486012229	
